zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
50576,42.8,-95.18,9,,,1,2,,,1,,,1
50577,42.86,-93.98,22,1,,,1,1,,,,3,7
50578,43.31,-94.55,16,1,,1,1,,1,2,,1,1
50579,42.39,-94.64,76,,,3,9,10,2,7,3,3,5
50581,42.84,-94.55,20,,,1,2,1,,4,,2,1
50582,42.8,-94.3,6,,,,1,,,,,1,1
50583,42.43,-94.99,115,,,5,9,14,6,17,2,6,10
50585,42.92,-95.14,35,,,1,9,5,3,2,,,2
50586,42.41,-94.43,9,,,,1,,,2,,1,4
50588,42.65,-95.16,387,1,,16,27,31,19,78,16,15,13
50590,43.41,-94.31,23,,,,5,1,,1,1,3,2
50591,42.68,-94.06,8,1,,,1,,,1,,,1
50593,42.66,-94.9,2,,,,1,,,,,,
50594,42.59,-94.04,7,,,,1,,,1,,2,1
50595,42.46,-93.82,251,2,,7,24,28,18,36,5,11,9
50597,42.98,-94.45,57,1,,2,7,4,2,4,,3,6
50598,43.08,-94.42,23,1,,,3,1,1,2,,3,3
50599,42.58,-93.82,11,,,1,5,,,,,2,
50601,42.57,-93.06,66,1,,4,3,4,3,8,,5,4
50602,42.74,-92.81,48,,,3,4,8,3,5,,2,4
50603,43.19,-92.46,13,,,,5,,1,2,,1,1
50604,42.6,-92.9,50,,,1,8,4,3,5,1,8,2
50605,42.83,-93.02,5,,,,2,,,1,,1,
50606,42.75,-91.69,22,,,,6,2,2,3,,1,3
50607,42.61,-91.75,14,,,,3,,,1,1,3,3
50609,42.23,-92.81,10,,,,3,,1,1,,1,2
50611,42.82,-92.91,9,1,,,1,,,,,3,1
50612,42.28,-92.39,5,,,,,,,1,,1,1
50613,42.53,-92.49,1028,1,,52,89,95,43,187,45,50,28
50616,43.08,-92.66,296,,,11,18,41,16,47,8,14,9
50619,42.81,-92.66,44,1,,1,3,4,5,5,,3,3
50620,43.16,-92.59,1,,,,,,,,,,
50621,42.25,-92.92,51,2,,3,2,3,3,5,2,5,2
50622,42.67,-92.33,68,,,1,8,7,7,8,4,2,3
50624,42.47,-92.66,32,1,,1,5,3,2,3,,3,2
50625,42.75,-92.99,21,,,1,3,1,,3,,3,2
50626,42.58,-92.17,22,,,1,7,,,2,1,,1
50627,42.35,-93.09,115,3,,5,11,14,6,19,3,5,5
50628,43.27,-92.39,26,,,1,2,3,3,1,1,1,1
50629,42.65,-92.07,40,,,1,3,2,1,5,,3,2
50630,42.96,-92.21,44,1,,1,8,4,5,4,,3,5
50632,42.06,-92.7,11,,,,2,,,2,,2,1
50633,42.67,-93.13,8,1,,,1,,,1,,1,2
50634,42.42,-92.21,10,,,,,,2,1,,,
50635,42.2,-92.7,30,,,,7,2,2,3,,3,1
50636,42.9,-92.81,53,1,,2,6,3,2,6,2,4,2
50638,42.36,-92.79,98,,,6,7,15,5,12,,5,2
50641,42.61,-91.92,15,,,,2,,2,1,2,,1
50642,42.44,-92.82,15,,,,,,,2,,1,6
50643,42.36,-92.46,63,2,,2,14,6,5,6,1,3,
50644,42.48,-91.89,269,,,12,35,29,23,41,6,7,14
50645,43.02,-92.44,25,,,1,7,2,4,1,,1,3
50647,42.65,-92.5,36,,,1,7,,9,2,,1,
50648,42.45,-92.09,81,,,3,18,5,8,10,1,3,6
50650,42.62,-91.66,14,,,,4,1,,3,,1,3
50651,42.32,-92.2,79,,,3,13,4,3,12,2,5,7
50652,42.26,-92.69,4,,,,,,,1,,1,
50653,42.97,-92.89,10,,,,2,,,2,,1,
50654,42.38,-91.64,12,2,,,3,1,,1,,1,1
50655,42.77,-91.89,11,1,,,3,,,1,,1,
50658,42.96,-92.54,55,,,1,9,3,1,9,2,3,1
50659,43.1,-92.33,227,,,7,26,26,19,28,2,16,14
50660,42.58,-92.63,15,,,,3,,3,1,,1,3
50662,42.69,-91.94,204,2,,8,12,28,10,35,5,10,4
50664,42.7,-92.08,6,,,1,,,2,,,,
50665,42.58,-92.77,75,2,,3,8,4,4,15,2,4,4
50666,42.87,-92.52,19,,,1,3,1,,2,,1,4
50667,42.47,-92.23,8,,,,1,,,1,,,2
50668,42.69,-92.23,30,,,1,2,2,1,5,,3,1
50669,42.34,-92.6,57,1,,1,6,5,2,7,3,4,4
50670,42.7,-92.62,31,,,1,2,3,6,4,,2,3
50671,42.65,-91.8,5,1,,,,,,,,2,
50672,42.43,-93.07,16,1,,,5,,1,1,,1,3
50673,42.52,-92.71,3,,,,1,,,,,,
50674,42.84,-92.12,100,1,,6,14,12,3,11,2,8,4
50675,42.2,-92.51,60,,,5,4,5,2,14,2,3,3
50676,42.8,-92.28,40,,,2,12,3,,4,,1,4
50677,42.77,-92.43,339,1,,12,38,31,18,61,12,11,3
50680,42.45,-92.92,24,1,,1,2,1,,4,,1,3
50681,42.78,-92.01,5,,,1,1,,,,,1,
50682,42.45,-91.69,36,,,3,8,1,6,2,,7,2
50701,42.42,-92.34,692,,,25,57,97,29,117,38,26,22
50702,42.46,-92.31,624,,,10,38,98,17,67,27,23,13
50703,42.55,-92.29,543,2,,18,47,54,54,67,19,41,39
50707,42.52,-92.33,98,,,,7,10,7,6,,9,3
50801,41.08,-94.4,292,,,12,22,35,13,43,12,21,8
50830,41.03,-94.19,34,,,3,10,3,,3,1,1,2
50833,40.67,-94.7,52,,,1,3,5,1,12,1,2,1
50835,40.71,-94.38,1,,,,,,,,,1,
50836,40.63,-94.5,1,,,,1,,,,,,
50837,41.22,-94.69,7,,,,1,1,,1,1,,
50839,41.05,-94.82,1,,,,,,,,,,
50840,40.79,-94.48,11,,,,3,2,,1,,1,1
50841,41.01,-94.77,107,,,4,8,18,9,16,1,2,5
50843,41.24,-94.89,11,,,1,1,1,,2,,,4
50845,40.82,-94.35,17,,,,3,,2,4,,1,1
50846,41.31,-94.58,16,,,,3,1,,1,,,2
50847,41.14,-94.98,2,,,,,,,,,,
50848,40.78,-94.76,1,,,,1,,,,,,
50849,41.31,-94.39,101,1,,8,6,13,2,15,2,3,5
50851,40.91,-94.54,65,1,,3,10,7,5,8,5,5,4
50853,41.24,-94.77,27,,,1,7,,,2,,4,3
50854,40.68,-94.21,83,2,,5,8,11,3,14,1,1,
50857,40.94,-94.88,1,,,,,,,,,1,
50858,41.22,-94.41,11,,,,2,,,1,1,1,1
50859,41.07,-94.6,2,,,,,,,,,,1
50860,40.62,-94.35,4,,,,,,1,1,,1,1
50861,40.91,-94.26,4,,,,3,,,,,,
50862,40.81,-94.66,1,,,,,,,,,,1
50863,40.85,-94.18,4,,,,,1,,,1,,
50864,40.97,-94.98,48,2,,1,8,4,,5,,5,5
51001,42.83,-96.53,54,,,3,3,4,2,7,1,2,4
51002,42.69,-95.32,51,1,,3,13,4,2,3,3,5,3
51003,42.99,-95.99,46,,,2,7,,3,6,1,5,5
51004,42.37,-95.92,26,,,1,6,2,,2,,4,
51005,42.72,-95.42,31,1,,3,3,3,3,6,,1,1
51006,42.32,-95.62,21,,,,5,2,,3,1,2,2
51007,42.4,-96.19,8,,,,3,,,,2,,
51008,42.81,-96.27,6,,,,,,1,1,,1,
51009,42.94,-95.55,7,,,,1,,,2,,1,
51010,42.09,-95.91,9,,,1,3,,,,,,2
51012,42.74,-95.56,230,,,6,21,30,12,27,2,7,8
51014,42.79,-95.71,13,,,,6,,1,1,1,1,1
51016,42.47,-95.81,30,,,2,5,3,,5,,1,2
51018,42.45,-95.68,6,,,,1,,,1,,1,2
51019,42.28,-95.72,20,,,,3,,1,2,1,2,3
51020,42.51,-95.41,13,,,,2,,1,1,,3,4
51022,42.98,-95.85,17,,,1,3,,,1,,2,1
51023,43.02,-96.46,116,,,2,12,14,9,9,1,10,8
51024,42.61,-96.26,36,1,,,5,1,2,5,,2,6
51025,42.5,-95.56,72,,,2,7,6,2,13,2,5,8
51026,42.26,-96.07,20,,,,4,,1,3,,2,2
51027,42.96,-96.32,46,1,,,10,2,2,6,,2,9
51028,42.6,-95.99,55,,,1,13,5,2,6,,3,
51029,42.88,-95.54,3,1,,,,,,,,1,1
51030,42.5,-96.19,31,,,2,7,3,2,1,,4,4
51031,42.8,-96.19,405,,,11,42,36,15,57,11,23,36
51033,42.91,-95.25,10,,,,1,,1,1,,,1
51034,42.16,-95.79,57,1,,2,7,7,1,10,1,5,3
51035,42.78,-95.8,59,,,3,8,5,4,9,2,2,2
51036,42.97,-96.19,15,,,,4,,,2,,2,4
51037,42.83,-95.64,7,,,1,1,,,,,1,1
51038,42.7,-96.32,35,1,,,8,,3,3,,2,6
51039,42.45,-96.05,53,,,2,8,5,3,8,,2,3
51040,42.04,-96.09,109,,,4,9,11,3,19,1,6,5
51041,43.03,-96.08,210,,,6,22,15,15,29,2,9,12
51044,42.31,-95.92,6,,,,,,,,,1,1
51046,42.96,-95.68,55,1,,1,11,5,1,5,,2,8
51047,42.94,-95.37,15,,,2,3,1,,2,,,1
51048,42.55,-95.84,6,,,,1,,,1,,,2
51049,42.63,-95.65,11,,1,1,,,3,1,,,1
51050,42.79,-95.95,67,1,,3,7,5,4,9,1,5,5
51051,42.21,-95.96,1,,,,,,,,,,
51052,42.31,-96.27,21,,,,6,1,,4,,1,
51053,42.5,-95.29,43,1,,1,3,2,2,5,,1,11
51054,42.38,-96.32,127,,,11,14,15,7,14,3,3,12
51055,42.22,-96.26,26,,,3,5,1,,3,,1,3
51056,42.24,-95.96,5,,,,1,,,1,,,1
51058,42.97,-95.47,35,,,1,6,3,2,2,,4,3
51060,42.04,-95.68,13,,,,2,,,1,,,1
51061,42.58,-95.72,4,,,,,,,1,,,1
51062,42.7,-96.53,5,,,,1,,,,,,1
51063,42.14,-96.17,21,1,,2,4,2,,1,,1,3
51101,42.49,-96.39,559,,,24,30,69,18,142,29,49,4
51103,42.52,-96.44,270,,,10,32,20,12,24,5,14,8
51104,42.54,-96.4,313,,,8,20,103,3,43,9,9,9
51105,42.51,-96.35,239,1,,9,23,21,11,22,9,26,11
51106,42.46,-96.31,722,6,,21,52,83,17,95,18,30,22
51108,42.57,-96.35,130,1,,5,22,10,4,14,3,6,10
51109,42.58,-96.48,49,,,2,6,3,1,6,2,1,2
51111,42.41,-96.39,85,,,1,2,,14,2,5,22,19
51201,43.18,-95.87,242,,,9,23,21,19,30,2,21,8
51230,43.36,-96.32,11,,,,3,,1,3,,1,
51231,43.1,-95.74,6,,,1,1,,1,,,1,1
51232,43.31,-95.81,10,,,,,,1,1,,,1
51234,43.19,-96.02,26,,,,4,,4,5,,2,3
51235,43.29,-96.22,39,,,1,7,,3,1,1,6,3
51237,43.34,-96,46,,,3,3,2,6,5,,4,7
51238,43.07,-95.89,41,,,1,8,,6,3,1,2,3
51239,43.2,-96.15,124,1,,2,24,5,11,11,2,8,13
51240,43.31,-96.46,53,,,1,11,2,2,5,1,5,5
51241,43.45,-96.46,59,,,4,14,3,7,6,1,3,3
51242,43.44,-96.33,22,,,,5,,1,1,2,2,6
51243,43.44,-95.91,16,,,,5,,1,1,1,1,1
51244,43.24,-95.94,5,,,,1,,1,,,1,
51245,43.07,-95.6,53,,,2,6,11,1,7,,3,4
51246,43.43,-96.17,144,2,,4,8,14,7,25,2,8,8
51247,43.19,-96.34,205,,,5,35,15,24,23,,15,17
51248,43.21,-95.66,62,1,,2,7,5,2,9,1,2,8
51249,43.41,-95.73,125,2,,4,17,15,9,20,1,4,10
51250,43.09,-96.21,355,6,,10,54,27,17,59,14,26,24
51301,43.15,-95.15,543,1,,18,48,55,24,64,26,42,22
51331,43.36,-95.13,93,,,4,5,,2,8,4,,2
51333,43.13,-95,9,,,,,,1,,,1,2
51334,43.4,-94.8,258,,,7,28,27,14,33,4,17,24
51338,43.21,-95.32,19,,,2,2,,3,1,,2,1
51342,43.25,-94.74,28,,,3,3,2,4,2,1,1,2
51343,43.02,-95.11,6,,,,3,,1,,,1,
51345,43.41,-95.44,8,,,,2,,1,,1,1,
51346,43.18,-95.46,73,,,3,9,9,3,11,,5,3
51347,43.42,-95.32,46,,,4,6,3,3,7,1,2,3
51350,43.31,-95.6,7,,,,1,,,1,,1,
51351,43.32,-95.18,149,1,,6,28,11,10,13,6,4,10
51354,43.41,-95.54,31,,,1,5,,2,1,,2,5
51355,43.39,-95.13,64,,,7,5,5,1,5,10,2,3
51357,43.06,-95.28,18,,,1,4,1,,3,,2,1
51358,43.13,-94.9,32,,,1,2,1,1,5,1,4,7
51360,43.44,-95.09,394,1,,24,56,40,15,53,24,13,16
51363,43.43,-94.95,4,,,1,,,1,,,1,
51364,43.3,-94.97,15,1,,1,3,,1,1,,1,1
51365,43.31,-94.73,5,,,,3,1,,,,1,
51366,42.96,-95,7,,,1,,,,2,,1,1
51401,42.07,-94.87,589,2,,17,79,86,18,80,15,36,23
51430,42.08,-95.02,20,,,1,4,1,1,2,,1,6
51431,42.34,-95.35,12,,,,,,1,1,,1,5
51433,42.27,-94.88,18,,,,1,,1,1,,5,5
51436,42.19,-95.02,34,,1,2,5,2,3,6,1,2,4
51439,42.09,-95.59,18,,,,2,,,3,,,3
51440,41.91,-94.81,14,,,,5,,1,2,,1,
51441,42.11,-95.32,1,,,,,,,1,,,
51442,42.03,-95.36,295,,,9,28,34,17,38,11,9,23
51443,42.08,-94.7,45,,,,7,2,1,9,,4,2
51444,42,-94.97,14,,,,4,,,1,,4,
51445,42.32,-95.46,127,1,,6,14,14,6,15,6,8,12
51446,41.78,-95.19,21,1,,,2,1,,3,,4,2
51447,41.72,-95.2,1,,,,1,,,,,,
51448,42.21,-95.31,13,,,,2,,,1,,,1
51449,42.27,-94.73,74,,,5,4,11,8,12,,1,2
51450,42.32,-95.02,52,,,,5,3,7,4,1,7,4
51451,42.18,-94.7,4,,,,,,,1,,1,
51453,42.27,-94.55,19,,,,4,1,1,4,,2,1
51454,41.87,-95.2,28,,,3,8,1,,3,,1,1
51455,41.91,-95.06,91,,,4,10,12,4,14,1,5,9
51458,42.33,-95.24,41,,,1,5,3,1,4,,3,8
51459,42.05,-94.64,4,,,,,,3,,,,
51461,42.18,-95.49,43,,,2,7,3,2,7,,3,7
51462,42.01,-94.56,31,,,2,7,3,4,5,,2,
51463,41.91,-94.91,28,1,,1,6,1,2,2,1,3,3
51465,42.09,-95.2,18,,,1,4,,1,2,,1,2
51466,42.26,-95.11,40,,,1,3,3,4,6,,8,2
51467,42.07,-95.12,18,,,1,3,2,,2,,2,3
51501,41.23,-95.88,760,,,21,56,57,30,82,38,53,46
51503,41.22,-95.78,813,5,,23,91,136,14,142,36,23,39
51510,41.29,-95.92,59,,,3,6,2,2,2,,5,10
51520,41.97,-95.46,5,,,,,,2,,,,3
51521,41.49,-95.34,70,,,3,8,5,3,9,,7,10
51523,41.92,-96.07,4,,,,1,,,2,,,
51525,41.23,-95.42,17,1,,,5,2,1,2,,,3
51526,41.37,-95.87,38,,,2,15,1,4,2,1,1,4
51527,41.84,-95.34,22,,,,5,,1,4,,1,3
51528,41.91,-95.5,15,,,,1,,,2,,,4
51529,41.86,-95.64,58,,,2,4,4,4,4,1,8,4
51530,41.79,-95.43,16,,,,2,1,1,4,,,3
51531,41.59,-95.09,35,,,4,4,3,,6,1,,2
51532,41.14,-95.11,13,,,1,1,,,1,,3,3
51533,41.04,-95.38,20,1,,,3,,,2,,2,5
51534,41.05,-95.71,193,,,6,25,27,5,37,11,4,5
51535,41.23,-95.13,58,,,3,6,2,3,7,1,2,10
51536,41.39,-95.36,8,,,,2,,1,,,3,
51537,41.65,-95.3,247,1,,12,20,28,13,38,5,11,10
51540,41.02,-95.5,6,,,,,1,,,,1,2
51541,41.14,-95.42,5,,,,4,,,,,1,
51542,41.43,-95.85,10,,,,2,,1,3,,1,2
51543,41.66,-95.08,7,,,,,,,3,,,1
51544,41.31,-95.11,10,1,,1,,,2,2,,,1
51545,41.84,-96.03,7,,,,1,,,,,1,
51546,41.64,-95.77,65,,,4,10,8,2,12,3,5,5
51548,41.32,-95.64,12,,,2,2,,,2,,,3
51549,41.19,-95.47,12,,,,3,1,,,3,2,
51551,40.99,-95.59,37,,,2,3,4,,3,1,4,4
51552,41.49,-95.11,7,,,,2,,1,1,,,
51553,41.42,-95.55,16,,,1,2,2,1,1,,,1
51554,41.15,-95.68,2,,,,,,,,,,
51555,41.56,-95.92,129,,,5,11,13,3,24,2,5,7
51556,41.64,-96.03,6,,,,,,,1,,1,1
51557,41.73,-96,12,,,,2,,,1,,1,1
51558,41.9,-95.87,10,1,,,3,,,1,,1,1
51559,41.47,-95.65,29,,,4,5,1,,3,,1,2
51560,41.32,-95.4,65,1,,2,9,5,3,6,,3,10
51561,41.01,-95.81,23,,,3,4,1,1,2,1,3,1
51562,41.73,-95.49,21,,,,7,1,,3,,1,2
51563,41.57,-95.59,7,,,,,,,1,,2,1
51564,41.81,-95.92,8,,,,1,1,,1,,1,1
51565,41.64,-95.52,9,,,,2,,,1,,3,2
51566,41.02,-95.23,230,1,,11,29,26,8,30,10,12,7
51570,41.53,-95.47,23,,,,2,1,1,3,,3,2
51571,41.14,-95.61,6,,,,,,,1,,1,3
51572,41.99,-95.78,7,,,1,1,,,1,,1,
51573,40.98,-95.1,26,,,2,4,4,,1,,1,3
51575,41.24,-95.6,38,,,1,8,2,1,4,3,2,2
51576,41.38,-95.71,34,1,,1,9,,1,3,,1,2
51577,41.46,-95.2,29,,,1,5,,,3,1,3,1
51578,41.72,-95.39,3,,,,1,,,,,1,
51579,41.76,-95.72,66,1,,3,10,6,3,5,2,6,1
51601,40.73,-95.35,196,1,,8,18,27,11,21,2,8,3
51630,40.6,-95.19,3,,,,,,,,1,1,1
51631,40.59,-95.01,6,,,,3,,1,,,,
51632,40.75,-95.05,181,1,,6,19,27,10,22,2,7,3
51636,40.67,-95.23,8,,,1,1,,1,1,,2,
51638,40.84,-95.28,25,,,3,4,1,,3,1,1,6
51639,40.72,-95.47,15,,,1,4,1,,1,,2,1
51640,40.62,-95.66,41,,,,3,6,3,2,2,8,6
51645,40.88,-95.43,4,,,,,,,,,,2
51646,40.75,-94.87,8,,,,2,,1,,,,3
51647,40.61,-95.32,1,,,,,,,,,,1
51648,40.74,-95.8,11,,,,,,,,,1,
51649,40.85,-95.53,4,,,,1,,,1,,1,1
51650,40.67,-95.54,8,,,,1,,,1,1,1,
51652,40.77,-95.62,56,,,2,6,7,2,15,,2,3
51653,40.88,-95.68,27,,,1,3,4,1,4,1,,
51654,40.83,-95.78,4,,,,,,1,,,,1
52001,42.55,-90.7,1090,3,,53,95,137,50,162,52,50,34
52002,42.52,-90.77,562,3,,22,41,60,24,94,25,19,15
52003,42.43,-90.67,440,2,,19,66,29,22,46,20,40,18
52030,42.15,-90.59,2,,,,,,,1,,1,
52031,42.25,-90.49,145,3,,9,29,7,4,18,2,8,14
52032,42.29,-90.84,16,1,,1,3,,,2,1,1,5
52033,42.28,-91,96,1,,4,17,6,7,13,2,3,5
52035,42.67,-91.18,11,,,1,1,,1,1,,,3
52037,41.97,-90.63,16,,,1,4,,,3,,,4
52038,42.59,-91.56,6,,,,1,,,,1,,1
52039,42.54,-90.86,19,,,,4,,1,,1,1,4
52040,42.5,-91.14,241,2,,7,34,17,18,26,3,25,11
52041,42.51,-91.26,38,,,1,6,1,5,4,,4,6
52042,42.7,-91.36,52,,,2,6,8,3,4,2,7,1
52043,42.83,-91.43,107,1,,5,10,15,4,13,,5,3
52044,42.77,-91.32,2,,,,,,,,,,
52045,42.46,-90.94,38,,,,14,3,3,5,,3,1
52046,42.44,-91.01,51,,,2,13,1,8,5,,4,7
52047,42.97,-91.34,4,,,,,,,,,,3
52048,42.74,-91.26,5,,,,3,,,,,,
52049,42.89,-91.2,47,,,1,5,9,1,8,,4,2
52050,42.6,-91.33,7,,,,2,1,1,1,,,
52052,42.74,-91.12,93,,,3,5,16,7,14,1,2,1
52053,42.61,-90.96,22,,,1,5,,1,1,,3,1
52054,42.31,-90.63,27,,,1,7,1,2,3,,2,3
52057,42.49,-91.46,294,2,,15,40,26,16,47,5,15,4
52060,42.11,-90.68,275,,,13,30,30,22,34,10,13,10
52064,42.09,-90.31,21,,,1,2,,3,1,1,1,2
52065,42.59,-91.11,31,1,,1,5,,1,2,2,2,3
52066,42.68,-90.95,1,,,,,,,,,,
52068,42.42,-90.82,85,,,3,12,2,14,8,4,7,10
52069,42.06,-90.43,50,,,3,5,2,3,7,2,6,3
52070,42.08,-90.24,10,,,1,3,,,2,,1,
52072,42.92,-91.38,7,,,,2,1,1,,,,
52073,42.62,-90.82,23,2,,,4,,1,2,,2,2
52074,42.11,-90.46,6,,,,3,,,,,,
52076,42.7,-91.51,78,2,,4,8,4,4,10,5,5,7
52077,42.82,-91.56,10,,,,4,,,2,,2,1
52078,42.4,-91.12,22,,,,4,,1,2,,6,5
52079,42.29,-90.72,9,,,,4,,,,,,1
52101,43.35,-91.77,462,2,,24,48,54,26,52,7,21,19
52132,43.21,-91.93,46,,,3,3,2,2,7,,2,3
52133,43.11,-91.66,2,,,,,,,,,,
52134,43.47,-92.41,8,1,,,,,,2,,2,
52135,43.02,-91.66,29,,,1,3,3,2,3,1,2,3
52136,43.37,-92.11,175,1,,7,17,16,17,29,6,7,4
52140,43.45,-91.53,10,1,,1,1,,1,,,,
52141,42.93,-91.64,37,,,1,5,2,1,4,1,5,4
52142,42.83,-91.8,49,1,,3,2,6,2,7,1,2,2
52144,43.14,-91.96,30,,,,2,,,1,1,4,8
52146,43.18,-91.21,11,,,,2,,1,1,,,
52147,42.96,-91.96,23,1,,1,6,,,2,,2,3
52151,43.35,-91.26,69,,,1,8,4,4,4,2,5,3
52154,43.12,-92.17,25,,,,7,,1,2,,5,5
52155,43.42,-92.29,28,,,2,4,2,1,2,,5,1
52156,43.05,-91.46,12,,,1,,,2,1,,,3
52157,43.02,-91.24,42,,,2,6,3,,5,1,1,1
52158,43.04,-91.19,9,1,,,,,2,2,,,
52159,43.08,-91.37,66,,,2,14,5,3,7,1,4,5
52160,43.46,-91.35,24,,,,3,,4,2,,4,2
52161,43.13,-91.76,44,1,,2,7,5,2,4,1,2,4
52162,43.11,-91.55,85,1,,6,8,10,3,7,1,9,10
52163,43.22,-92.1,17,,,,2,1,1,1,,3,1
52164,42.85,-91.91,4,,,,,,,1,,1,1
52165,43.31,-91.99,19,,,,8,,1,1,,2,1
52166,43.07,-91.93,6,,,,1,,,1,,,
52168,43.21,-91.95,12,,,,2,,1,1,,1,
52169,42.86,-91.66,7,,,,2,,1,1,,,
52170,43.22,-91.31,6,1,,,,,,1,,1,
52171,43.07,-92.05,31,,,1,5,1,1,4,,6,4
52172,43.27,-91.48,213,1,,7,24,25,11,31,8,16,4
52175,42.99,-91.83,120,,,7,11,17,5,20,4,4,4
52201,41.33,-91.55,22,,,,4,1,,2,,2,3
52202,42.16,-91.64,28,,,,8,,1,4,,1,4
52203,41.81,-91.89,69,1,,4,8,4,5,8,,1,4
52205,42.12,-91.29,180,1,,7,33,18,5,25,4,3,6
52206,41.99,-91.89,32,,,2,11,,1,3,1,3,3
52207,42.1,-90.83,5,,,1,1,,1,1,,,
52208,41.88,-92.26,86,,,5,7,9,5,13,1,4,4
52209,41.91,-92.1,27,,,2,3,1,2,3,,3,3
52210,42.33,-91.99,10,,,,2,,1,,,1,1
52211,41.75,-92.45,73,,,5,12,3,5,7,2,2,6
52212,42.11,-91.09,6,,,1,,,,,,2,
52213,42.2,-91.76,69,,,1,12,6,2,6,2,3,6
52214,42.19,-91.51,50,,,1,6,4,3,6,1,2,2
52215,41.91,-92.41,7,,,,1,,,1,,2,1
52216,41.89,-91.04,48,,,1,10,3,3,8,1,3,8
52217,42.08,-92.41,5,,,,1,,,1,,,1
52218,42.29,-91.53,20,,,1,,,3,1,,3,1
52219,42.24,-91.43,3,,,1,,,,,,1,
52220,41.73,-92,9,,,,2,1,,1,1,2,1
52221,41.64,-92.33,4,,,,2,,,,,1,
52222,41.58,-92.34,12,,,1,7,,,2,,,
52223,42.41,-91.32,30,,,,7,3,3,4,,,2
52224,42.17,-92.3,54,2,,4,6,4,4,4,,2,6
52225,42.01,-92.33,6,,,,,,,,,3,1
52227,41.89,-91.57,30,,,,7,1,1,4,2,1,1
52228,41.9,-91.79,45,,,1,13,2,,7,1,4,1
52229,42.14,-92.17,8,,,,2,,,,,,3
52231,41.36,-92.06,9,,,,3,,,,,3,2
52232,41.8,-92.34,3,,,,,,,2,,1,
52233,42.05,-91.69,304,,,10,21,40,20,60,11,31,9
52235,41.58,-91.53,15,,,1,1,2,,2,,1,1
52236,41.73,-91.88,11,,,,5,,1,,,,
52237,42.34,-91.25,36,,,1,6,,9,1,,6,3
52240,41.64,-91.5,1114,,,35,101,140,33,173,48,32,22
52241,41.7,-91.6,672,,,25,38,83,13,87,30,21,14
52242,41.66,-91.55,28,,,3,,2,,12,,,
52245,41.67,-91.51,295,,,8,27,71,3,37,10,5,3
52246,41.65,-91.57,299,,,3,27,40,10,51,30,13,6
52247,41.52,-91.72,175,1,,6,30,12,13,17,4,6,6
52248,41.35,-91.94,46,1,,2,6,2,5,7,2,4,7
52249,42.01,-92.21,28,,,1,5,1,1,4,,3,5
52251,41.71,-92.21,2,1,,,,,,,,,
52253,41.9,-91.35,53,,,,7,3,6,9,,3,1
52254,41.95,-90.8,17,,,1,3,1,,1,,1,2
52255,41.86,-90.96,32,,,1,5,3,,3,1,4,3
52257,41.92,-92.18,7,,,,,,,,,1,1
52301,41.79,-92.08,87,,,4,15,11,7,12,,5,3
52302,42.07,-91.56,723,3,,16,111,73,38,109,28,31,21
52305,42.02,-91.34,8,,,1,1,,,,1,1,
52306,41.89,-91.25,26,,,1,3,4,,3,1,,3
52307,41.79,-91.9,3,,,,,,,1,,,1
52308,41.57,-92.16,4,,,,2,,,,,,
52309,42.13,-90.89,6,2,,,,1,,,,1,
52310,42.22,-91.2,231,1,,9,38,19,17,24,8,19,8
52313,42.26,-92.1,5,,,,2,,,,,1,
52314,41.94,-91.45,140,1,,9,13,14,4,24,1,7,3
52315,42,-91.97,18,,,,2,,,3,,2,2
52316,41.55,-92.09,32,1,,2,4,4,,3,,,1
52317,41.77,-91.63,262,1,,9,48,23,8,37,9,16,12
52318,41.89,-91.89,18,,,,3,,2,5,,,3
52320,42,-91.15,20,1,,1,4,2,2,5,1,1,
52321,42.15,-90.98,9,,,1,3,,,1,,,1
52322,41.69,-91.76,43,,,1,15,,1,2,,1,5
52323,41.98,-90.96,10,,,,,,,2,,,1
52324,42.06,-91.81,33,,,1,8,,1,4,1,1,1
52325,41.58,-91.93,13,1,,,5,,,1,,,2
52326,42.39,-91.76,8,,,,2,,1,,,,
52327,41.48,-91.58,66,1,,,27,3,3,5,1,2,1
52328,42.07,-91.67,40,1,,2,12,4,,3,3,2,1
52329,42.36,-91.86,15,,,,3,,1,2,1,3,2
52330,42.35,-91.5,17,1,,,2,,,3,,2,3
52332,42.1,-91.89,27,,,2,4,3,1,3,2,3,
52333,41.81,-91.49,111,,,5,31,7,4,12,5,5,1
52334,41.74,-91.94,7,,,1,1,,2,,1,,
52335,41.47,-92.05,10,,,1,1,,,1,,1,3
52336,42.07,-91.43,34,1,,1,8,2,1,3,1,1,2
52337,41.88,-91.14,12,,,,,,,1,,1,2
52338,41.82,-91.71,66,,,3,20,2,1,11,1,5,3
52339,41.93,-92.59,72,,,5,6,6,5,8,1,4,4
52340,41.71,-91.68,38,,,,6,3,,4,4,3,3
52341,42.1,-91.73,20,1,,,8,1,1,3,,1,1
52342,42.06,-92.55,83,1,,1,5,10,5,11,3,2,5
52345,42.25,-91.9,24,,,,4,2,2,2,,1,4
52346,42.01,-92.08,33,,,2,7,3,1,5,,1,2
52347,41.71,-92.28,54,,,1,14,2,4,8,1,3,5
