zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
2466,42.34,-71.25,294,,,23,12,31,5,98,18,15,4
2467,42.31,-71.15,496,,,22,11,80,5,88,36,11,6
2468,42.33,-71.23,97,,,4,8,20,1,27,6,4,1
2472,42.37,-71.18,1012,,,79,97,116,44,174,36,32,21
2474,42.42,-71.16,475,,,23,50,64,5,90,13,11,4
2476,42.42,-71.18,424,,,21,34,68,4,84,19,7,6
2478,42.4,-71.18,578,,,22,58,82,10,127,25,11,6
2481,42.31,-71.28,741,,,23,17,135,8,330,39,18,4
2482,42.29,-71.3,450,,,18,19,45,5,141,16,16,2
2492,42.28,-71.24,550,,,21,43,86,16,147,24,19,2
2493,42.36,-71.3,324,,,22,27,47,7,101,19,10,3
2494,42.3,-71.23,657,,,40,51,59,21,211,39,47,9
2532,41.75,-70.6,303,,,19,41,30,2,44,14,11,8
2534,41.67,-70.62,69,,,7,12,5,6,6,1,2,1
2535,41.34,-70.76,54,2,,1,6,3,2,4,4,1,
2536,41.6,-70.57,355,1,,14,63,16,17,37,16,8,7
2537,41.73,-70.44,120,1,,3,21,13,1,20,8,4,1
2538,41.78,-70.64,110,,,1,8,7,4,5,2,4,1
2539,41.38,-70.52,329,,,18,68,8,6,25,18,6,10
2540,41.57,-70.63,549,1,,36,26,99,8,99,23,8,7
2542,41.71,-70.55,12,,,,,,,8,,,
2543,41.48,-70.77,44,,,7,3,5,,8,,,
2553,41.71,-70.62,24,1,,,4,1,4,1,1,,1
2554,41.29,-70.09,918,1,,40,236,32,16,72,58,6,13
2556,41.64,-70.62,109,1,,5,17,15,5,12,9,3,1
2557,41.44,-70.58,215,,,7,39,11,7,15,22,2,5
2558,41.75,-70.65,34,,,2,5,1,,1,1,,1
2559,41.69,-70.62,111,,,4,8,7,11,16,9,5,3
2561,41.77,-70.54,40,,,,12,3,3,1,,,2
2562,41.79,-70.53,82,,,3,15,6,3,18,5,3,4
2563,41.73,-70.48,375,3,,13,64,43,9,54,16,12,3
2564,41.27,-69.98,19,,,3,6,,,1,1,,
2568,41.46,-70.61,369,,,21,61,28,6,43,19,5,12
2571,41.76,-70.7,325,,1,16,23,43,20,31,11,14,7
2575,41.4,-70.66,90,,,3,25,9,1,10,4,,
2576,41.77,-70.76,96,,,1,14,3,13,13,6,7,6
2584,41.26,-70.01,47,,,1,21,2,,,1,1,1
2601,41.66,-70.3,1187,1,,51,70,166,30,141,43,30,24
2630,41.71,-70.31,85,,,5,8,9,2,19,1,3,2
2631,41.75,-70.07,302,1,,12,74,26,2,42,17,6,4
2632,41.66,-70.35,254,,,10,56,28,5,52,13,6,2
2633,41.69,-69.97,248,4,,13,18,15,3,27,11,2,3
2635,41.62,-70.44,84,1,,5,19,9,2,16,6,1,3
2637,41.71,-70.27,9,,,1,4,,1,,,,
2638,41.73,-70.2,91,,,6,10,7,2,15,5,4,
2639,41.67,-70.14,119,,,2,8,2,4,7,8,2,2
2641,41.75,-70.15,45,1,,2,4,3,2,9,2,1,1
2642,41.84,-69.98,103,2,,3,24,5,,10,2,2,5
2643,41.8,-69.94,24,,,1,2,2,1,2,,,
2644,41.68,-70.51,64,,,4,8,3,1,11,3,,
2645,41.71,-70.06,252,4,,8,57,23,6,17,5,4,5
2646,41.67,-70.07,115,,,9,13,3,,11,8,1,5
2647,41.63,-70.31,13,,,3,1,3,,1,,,
2648,41.67,-70.42,190,5,,6,47,14,2,30,7,3,3
2649,41.62,-70.49,431,,,15,68,43,5,52,16,19,4
2650,41.7,-69.96,34,,,2,4,5,,4,,1,1
2651,41.88,-70,73,,,1,17,5,1,7,3,1,2
2652,42.05,-70.09,60,3,,1,12,1,2,1,2,,
2653,41.77,-69.97,414,2,,13,49,28,10,65,18,12,4
2655,41.63,-70.39,190,1,,13,34,12,1,34,10,6,1
2657,42.06,-70.2,397,2,,19,9,17,2,22,15,7,11
2659,41.68,-70.02,45,1,,1,12,1,1,1,,3,
2660,41.71,-70.16,214,1,,9,30,20,5,19,9,6,5
2663,41.89,-70.01,24,,,,2,1,,1,,,
2664,41.67,-70.2,329,,,19,35,33,13,24,18,6,5
2666,41.99,-70.05,40,1,,4,6,,1,2,2,2,
2667,41.92,-70.02,135,1,,8,22,7,1,8,7,1,
2668,41.72,-70.36,95,4,,4,20,5,4,15,3,3,1
2669,41.67,-69.99,35,2,,1,3,1,2,8,1,2,
2670,41.66,-70.17,58,,,6,2,4,1,8,4,,
2671,41.68,-70.11,47,,,2,2,5,2,5,1,,
2672,41.64,-70.31,9,,,,,1,,,2,1,
2673,41.66,-70.25,228,,,5,41,24,7,20,8,7,4
2675,41.7,-70.23,165,,,9,22,25,,32,5,2,1
2702,41.79,-71.06,98,,,1,23,7,10,12,3,5,6
2703,41.93,-71.29,909,1,1,26,100,135,84,100,20,43,15
2713,41.44,-70.9,8,,,1,,,,,2,,2
2715,41.81,-71.16,69,,1,2,19,3,2,8,,2,2
2717,41.76,-70.97,102,1,,,24,4,14,6,2,5,3
2718,41.86,-71.01,111,,,3,26,8,6,5,3,13,9
2719,41.63,-70.87,398,7,1,11,49,43,14,52,5,12,7
2720,41.72,-71.12,812,,,14,53,175,44,159,33,38,20
2721,41.68,-71.15,578,1,,16,38,72,41,45,28,28,11
2723,41.69,-71.13,251,,,3,31,25,21,33,12,4,3
2724,41.68,-71.18,216,,,2,27,17,23,21,6,8,2
2725,41.72,-71.19,68,,,6,4,9,3,10,1,1,1
2726,41.76,-71.14,268,,,8,34,27,6,38,4,7,5
2738,41.7,-70.75,155,,,12,25,16,7,37,2,5,1
2739,41.67,-70.81,192,1,,8,31,12,10,37,5,12,4
2740,41.64,-70.94,947,69,,30,43,144,39,177,37,53,31
2743,41.72,-70.9,163,,,3,38,12,7,11,6,7,10
2744,41.61,-70.91,184,1,,4,19,10,14,16,11,6,7
2745,41.7,-70.95,494,,,9,65,61,46,45,17,25,10
2746,41.66,-70.94,301,,,10,23,15,12,23,11,14,14
2747,41.66,-71.02,659,3,,22,78,91,15,68,19,15,9
2748,41.55,-70.97,214,2,,6,33,21,8,17,11,8,1
2760,41.97,-71.33,724,,,21,79,48,31,102,29,19,7
2762,42.01,-71.34,310,,,6,42,33,18,53,15,21,9
2763,41.97,-71.31,126,,,5,15,8,23,15,5,11,2
2764,41.85,-71.15,77,,,1,14,14,7,9,1,6,3
2766,41.97,-71.18,370,1,1,17,54,49,21,42,12,19,12
2767,41.94,-71.05,489,,,9,52,43,13,59,21,32,20
2769,41.85,-71.24,251,3,1,16,59,12,6,25,7,15,8
2770,41.76,-70.84,78,,,2,24,6,2,8,3,1,4
2771,41.84,-71.32,557,,1,20,63,33,18,48,11,29,19
2777,41.76,-71.21,439,2,,20,56,43,12,50,13,10,10
2779,41.84,-71.08,96,,,3,35,1,2,4,3,5,1
2780,41.91,-71.12,1056,1,,38,96,128,44,142,37,53,32
2790,41.6,-71.08,384,4,,8,91,26,16,44,13,15,11
2791,41.53,-71.08,7,,,1,,,,1,1,,
2802,41.95,-71.46,13,,,,1,,,3,,,
2804,41.43,-71.77,74,,,2,21,3,12,7,3,1,2
2806,41.73,-71.32,360,,,22,42,49,6,65,13,13,1
2807,41.18,-71.58,196,1,,9,36,2,5,6,10,,3
2808,41.41,-71.75,25,1,,,3,2,2,1,1,2,2
2809,41.68,-71.27,526,1,,13,74,42,49,58,15,34,7
2812,41.48,-71.65,20,,,2,6,1,,2,,3,1
2813,41.39,-71.67,183,,,7,37,19,4,19,7,4,2
2814,41.9,-71.7,151,2,,5,50,12,4,15,6,,6
2815,41.77,-71.65,4,,,1,3,,,,,,
2816,41.7,-71.62,565,1,,11,103,47,29,56,12,21,8
2817,41.64,-71.68,153,,,6,32,12,9,19,4,10,6
2818,41.64,-71.49,687,2,,26,39,118,22,149,35,39,7
2822,41.57,-71.63,148,,,4,32,11,8,14,4,7,3
2825,41.78,-71.73,90,,,5,28,7,2,10,,2,4
2826,41.98,-71.65,13,,,1,5,1,1,1,,,
2827,41.7,-71.74,28,,,1,15,2,,,,2,
2828,41.88,-71.56,228,,,13,32,23,11,45,5,13,1
2830,41.97,-71.65,101,1,,4,24,7,2,8,3,6,2
2831,41.77,-71.62,64,1,,2,20,5,4,5,1,2,1
2832,41.51,-71.73,89,1,,5,25,10,5,3,1,2,1
2833,41.5,-71.77,12,,,1,5,1,1,1,1,,
2835,41.51,-71.38,157,,,16,25,12,6,34,2,6,2
2836,41.45,-71.62,3,,,,,,1,,,,
2837,41.52,-71.17,108,5,,6,27,5,2,11,3,4,1
2838,41.96,-71.48,45,,,,7,3,2,3,3,1,
2839,41.94,-71.64,14,,,,3,,3,,,2,
2840,41.48,-71.32,1085,3,,62,58,85,26,146,51,26,35
2841,41.51,-71.33,27,,,,1,,,17,,,1
2842,41.52,-71.28,622,1,,18,70,81,16,101,31,16,7
2852,41.59,-71.46,764,3,,33,70,72,60,131,19,50,35
2857,41.82,-71.63,164,1,,3,38,14,6,20,4,5,7
2858,41.96,-71.65,8,,,1,2,1,,1,,1,
2859,41.96,-71.76,92,,,3,23,9,5,7,2,4,1
2860,41.87,-71.39,963,,1,31,70,144,92,121,46,47,20
2861,41.88,-71.35,422,,,8,50,36,32,45,13,17,12
2863,41.89,-71.39,221,,,1,22,23,27,18,10,4,3
2864,41.97,-71.43,723,,,16,98,85,35,97,32,49,22
2865,41.92,-71.45,596,1,,28,77,76,37,101,19,46,19
2871,41.59,-71.26,417,2,,26,65,39,15,65,18,17,6
2872,41.6,-71.32,3,,,,2,,,,,,
2873,41.53,-71.78,5,,,,2,,1,1,,,
2874,41.51,-71.48,96,2,,10,16,1,,19,2,7,6
2875,41.46,-71.64,5,,,,4,,,,,,1
2876,41.99,-71.59,45,,,1,5,3,5,8,2,3,2
2878,41.61,-71.18,293,2,1,5,41,27,11,40,3,14,7
2879,41.42,-71.53,685,1,,39,74,88,18,104,23,21,8
2881,41.48,-71.52,97,,,10,3,5,3,8,1,,
2882,41.42,-71.47,417,4,,13,40,44,13,46,30,22,6
2885,41.73,-71.26,348,,,11,49,33,29,38,11,18,6
2886,41.7,-71.46,1647,,,58,100,266,62,338,67,81,45
2888,41.75,-71.41,673,,,8,78,69,43,113,27,51,12
2889,41.7,-71.38,389,1,,8,58,36,9,43,12,12,13
2891,41.36,-71.79,716,,,35,76,93,20,89,26,20,7
2892,41.5,-71.6,107,,,4,36,6,5,11,1,7,1
2893,41.68,-71.52,529,,,20,60,45,29,61,22,23,9
2894,41.44,-71.7,16,,,,2,3,,1,,,2
2895,42,-71.5,782,,1,17,65,114,43,67,38,43,14
2896,41.98,-71.54,307,1,,8,56,47,18,43,9,9,10
2898,41.52,-71.67,78,,,3,8,9,4,9,1,1,
2903,41.82,-71.41,1675,,,76,33,80,29,580,78,34,10
2904,41.86,-71.44,801,,,24,61,137,28,88,35,41,14
2905,41.78,-71.4,532,,,23,34,91,42,55,21,27,19
2906,41.84,-71.39,742,,,37,20,161,7,156,30,12,5
2907,41.8,-71.42,538,,,7,30,69,34,73,28,30,12
2908,41.84,-71.44,541,,,14,40,65,25,91,10,25,7
2909,41.82,-71.45,604,,,15,38,52,56,79,26,28,17
2910,41.77,-71.44,564,,,10,30,86,45,91,19,35,13
2911,41.85,-71.47,219,,,4,20,33,21,26,12,4,4
2912,41.83,-71.4,11,,,2,,1,,1,,1,
2914,41.82,-71.37,767,,,21,78,91,52,119,26,55,18
2915,41.77,-71.35,333,,,13,47,54,17,61,13,15,10
2916,41.84,-71.35,203,,,7,21,15,16,33,10,22,3
2917,41.91,-71.52,588,1,,24,82,46,43,93,15,36,15
2919,41.83,-71.52,937,,1,18,141,111,73,71,32,31,42
2920,41.77,-71.47,1169,,,43,94,171,62,176,37,72,22
2921,41.76,-71.51,288,,,10,67,15,27,36,14,23,17
3031,42.87,-71.6,406,,,14,34,34,35,92,11,30,4
3032,43,-71.36,136,,1,1,45,4,3,19,5,14,5
3033,42.75,-71.68,78,,,1,18,3,4,11,1,1,2
3034,43.06,-71.34,85,,,5,26,5,4,8,2,5,5
3036,42.98,-71.26,61,,,1,16,,3,11,1,5,3
3037,43.14,-71.25,75,1,,2,23,8,2,9,1,2,1
3038,42.89,-71.28,627,1,,23,70,83,28,70,17,34,15
3042,43.05,-71.08,180,,,9,24,12,7,21,1,1,3
3043,43,-71.82,20,1,,1,5,,3,5,1,1,
3044,43,-71.12,57,1,,3,12,3,8,5,1,1,4
3045,43.02,-71.56,243,1,,7,42,27,13,35,3,8,6
3046,43.12,-71.6,36,,,1,18,3,,4,,1,1
3047,42.94,-71.87,33,,,1,4,3,4,2,1,4,2
3048,42.74,-71.76,64,,,3,19,3,4,4,1,2,2
3049,42.75,-71.59,163,3,,5,24,6,13,38,6,16,3
3051,42.76,-71.41,619,,,14,110,33,72,65,16,44,18
3052,42.85,-71.47,82,,,2,26,1,2,6,,5,2
3053,42.87,-71.39,703,,1,14,76,75,55,123,25,59,30
3054,42.85,-71.52,726,,,25,76,59,31,127,19,35,15
3055,42.82,-71.67,403,2,,6,36,39,32,49,14,10,8
3057,42.91,-71.69,28,,,4,1,1,1,6,1,3,
3060,42.74,-71.46,1307,,,43,72,202,50,183,50,55,15
3062,42.72,-71.5,459,1,,33,29,64,19,109,23,38,10
3063,42.78,-71.52,601,,,21,31,53,27,116,35,41,15
3064,42.78,-71.47,249,,,7,27,28,16,48,9,17,4
3070,42.98,-71.68,100,2,,1,15,10,5,24,4,6,1
3071,42.75,-71.87,109,2,,4,50,6,5,10,3,2,1
3076,42.73,-71.34,269,,,7,68,15,21,27,5,9,8
3077,43.04,-71.21,168,,,2,21,20,4,17,3,8,8
3079,42.79,-71.22,1269,,,42,93,107,53,184,34,102,23
3082,42.9,-71.77,22,,,,7,,,4,1,2,1
3084,42.83,-71.88,20,,,1,2,4,3,1,,1,
3086,42.83,-71.76,106,1,,5,11,4,14,28,2,2,3
3087,42.81,-71.3,357,,,16,50,34,12,63,15,27,9
3101,42.99,-71.47,833,,,68,20,80,23,274,36,37,8
3102,43.01,-71.49,423,,,11,48,49,7,50,15,10,10
3103,42.95,-71.45,1121,,,36,79,103,58,98,55,72,42
3104,43.01,-71.44,576,,,19,43,87,2,152,35,10,7
3106,43.08,-71.45,465,2,,16,66,34,20,50,19,35,9
3109,42.96,-71.4,295,,,16,55,21,25,24,7,40,10
3110,42.94,-71.54,886,,,37,72,102,21,266,41,59,11
3215,43.94,-71.45,30,,,6,1,,,5,2,,
3216,43.45,-71.8,36,,,2,3,4,,3,,1,
3217,43.73,-71.64,71,1,,2,13,2,3,10,4,,
3218,43.34,-71.27,19,,,,4,1,,,1,,2
3220,43.47,-71.48,164,1,,9,26,6,12,12,8,7,5
3221,43.26,-71.96,45,,,1,11,6,2,4,,1,2
3222,43.64,-71.8,132,1,,3,20,10,5,11,6,3,1
3223,43.86,-71.69,94,1,,5,14,6,3,7,11,3,
3224,43.36,-71.56,39,1,,5,4,3,3,6,,,2
3225,43.36,-71.25,40,,,4,6,2,3,5,4,,
3226,43.71,-71.5,37,,,1,4,,2,3,4,1,
3227,43.84,-71.48,33,,,4,8,2,,4,1,,1
3229,43.2,-71.7,101,,,7,13,9,8,19,2,6,1
3230,43.51,-71.89,19,1,,,7,1,,1,,1,
3231,43.47,-71.76,4,,,,2,,1,,,,
3233,43.42,-71.93,4,,,1,1,,,1,,,
3234,43.2,-71.35,101,2,,2,19,6,6,12,2,3,3
3235,43.45,-71.67,143,,,3,17,22,13,16,2,5,2
3237,43.42,-71.39,25,,,,10,,,1,2,2,1
3240,43.57,-71.95,9,,,2,1,,,,1,,1
3241,43.75,-71.82,25,,,1,2,1,,4,,,1
3242,43.17,-71.83,124,,,4,18,7,13,16,2,3,5
3243,43.53,-71.77,9,,,,3,,2,,,,
3244,43.13,-71.92,133,1,,4,13,14,1,13,2,3,
3245,43.76,-71.58,52,1,,4,6,2,5,2,1,2,1
3246,43.58,-71.48,566,,,26,40,71,32,78,21,20,5
3249,43.52,-71.38,232,,,15,35,17,11,29,13,7,4
3251,44.1,-71.49,139,1,,8,5,11,2,6,12,2,2
3253,43.63,-71.5,257,,,11,36,17,7,45,9,4,3
3254,43.72,-71.37,151,,,6,28,6,2,21,9,4,1
3255,43.31,-72.02,40,,,3,7,2,,7,,2,1
3256,43.62,-71.63,35,,,2,5,2,1,2,1,3,1
3257,43.42,-71.99,192,1,,12,19,24,2,42,12,1,
3258,43.27,-71.41,60,1,,1,2,4,4,6,2,1,1
3259,43.88,-71.4,11,1,,,4,,,1,,,
3260,43.32,-71.91,26,,,2,3,1,1,4,1,,1
3261,43.22,-71.21,85,1,,1,19,6,8,7,,5,4
3262,44,-71.71,41,,,3,5,1,,3,1,1,
3263,43.29,-71.31,93,,,3,8,6,15,6,9,3,5
3264,43.74,-71.7,233,1,,4,14,28,6,34,8,5,4
3266,43.78,-71.88,48,3,,2,6,2,5,4,,3,3
3268,43.39,-71.77,16,1,,1,6,1,2,2,,,
3269,43.52,-71.6,44,1,,2,8,5,3,5,4,3,3
3273,43.3,-71.93,9,1,,,2,,,1,,,
3275,43.17,-71.42,190,2,,3,32,16,9,14,8,15,16
3276,43.43,-71.58,297,2,,7,29,16,17,22,10,6,4
3278,43.31,-71.84,64,1,,4,8,4,5,10,,3,
3279,43.97,-71.86,12,,,,,2,1,1,,,
3280,43.19,-72.09,11,,,1,,,,2,,2,
3281,43.08,-71.7,133,,,3,45,4,4,15,2,5,5
3282,43.86,-71.92,15,2,,,4,,3,1,1,,
3284,43.47,-72.01,21,,,1,5,,2,3,1,2,1
3285,43.95,-71.64,20,,,2,5,,1,3,1,,1
3287,43.44,-71.92,33,,,1,9,2,,3,1,2,
3290,43.13,-71.13,32,1,,,5,6,4,6,,,
3291,43.18,-71.14,6,,,,1,,4,,,,
3293,43.97,-71.68,7,,,,2,,,,,1,
3301,43.24,-71.56,1613,,,60,58,227,48,326,56,63,20
3303,43.31,-71.67,167,2,,4,18,13,11,21,9,7,5
3304,43.13,-71.54,214,,1,5,43,10,23,22,7,18,7
3307,43.33,-71.45,79,2,,3,17,4,2,6,2,,4
3431,42.97,-72.29,836,1,,39,36,105,34,141,39,27,10
3440,43.05,-71.98,51,1,,,8,5,3,7,1,1,
3441,42.78,-72.45,2,,,,1,1,,,,,
3442,43.02,-71.9,19,,,1,2,,1,1,,,
3443,42.87,-72.47,15,,,1,2,1,,2,1,3,1
3444,42.89,-72.07,52,1,,6,11,7,,2,,2,1
3445,43.02,-72.21,6,,,1,2,,,,,,
3446,42.86,-72.3,122,1,,7,18,5,8,10,6,4,5
3447,42.75,-72.15,44,2,,,6,,4,6,,1,2
3448,43.05,-72.27,18,,,,3,2,2,1,,1,1
3449,42.98,-72,40,,,1,8,2,3,5,1,5,1
3450,42.95,-72.07,18,,,,3,,4,2,1,2,
3451,42.81,-72.5,55,,,2,2,2,8,4,2,2,1
3452,42.83,-72.06,160,,,5,22,14,12,14,4,6,6
3455,42.9,-72.17,49,3,,,13,4,4,6,,3,
3456,43.14,-72.21,7,,,1,,,2,2,,,1
3457,43,-72.12,10,,,2,4,,,,,,1
3458,42.87,-71.94,293,2,,15,15,54,18,46,8,11,3
3461,42.76,-72.01,115,,,1,30,4,3,11,2,3,1
3462,42.89,-72.39,30,,,1,4,1,2,4,1,3,2
3464,43.09,-72.13,12,1,,,1,,1,2,,,
3465,42.83,-72.19,27,,,,5,2,2,3,2,,2
3466,42.89,-72.5,40,,,1,8,1,2,4,1,2,2
3467,42.97,-72.43,34,,,1,5,1,5,2,1,,2
3470,42.77,-72.35,88,1,,5,9,6,5,6,3,2,4
3561,44.34,-71.8,324,1,,16,18,38,14,50,16,10,6
3570,44.5,-71.16,173,,,8,9,30,8,18,8,5,5
3574,44.26,-71.61,61,1,,3,7,7,3,4,1,2,3
3575,44.31,-71.4,6,,,1,,,,,,,
3576,44.91,-71.39,132,7,,5,12,19,10,9,2,3,5
3579,44.96,-71.03,18,2,,,1,,,,1,1,1
3580,44.16,-71.69,79,,,5,13,7,,9,9,2,
3581,44.29,-71.15,133,2,,5,5,10,8,8,4,3,6
3582,44.57,-71.44,32,1,,1,3,3,2,2,3,1,1
3583,44.4,-71.46,28,4,,5,1,3,3,1,,1,2
3584,44.48,-71.55,139,3,,7,9,21,4,19,2,5,5
3585,44.22,-71.88,41,2,,2,7,3,2,4,,2,
3586,44.22,-71.8,13,,,,2,1,,1,2,,
3588,44.62,-71.21,19,1,,,3,,1,,,1,3
3590,44.72,-71.53,15,2,,,4,1,1,1,1,,1
3592,45.12,-71.26,41,2,,1,8,1,,,,,6
3593,44.3,-71.3,5,,,,1,,,,1,,1
3595,44.31,-71.5,20,,,,,1,,,1,1,1
3597,44.74,-71.38,13,3,,,1,,,1,1,,1
3598,44.38,-71.63,71,1,,3,8,8,1,8,1,2,1
3601,43.24,-72.29,5,,,,1,,1,1,1,,
3602,43.14,-72.35,52,,,,9,2,12,2,1,5,1
3603,43.25,-72.38,88,1,,2,8,10,11,10,,3,4
3605,43.24,-72.18,8,1,,,1,,,1,,,1
3607,43.2,-72.27,9,,,,3,2,3,,,,
3608,43.08,-72.4,107,1,,8,17,7,7,21,,3,2
3609,43.14,-72.45,17,,,,1,,3,1,2,1,1
3740,44.18,-71.98,11,,,,3,1,2,,,,
3741,43.68,-72.01,59,,,,9,5,4,6,2,,4
3743,43.36,-72.33,370,1,1,8,19,51,31,33,21,22,10
3745,43.48,-72.33,15,1,,,3,,2,1,1,2,
3746,43.49,-72.26,6,,,,,2,3,,,1,
3748,43.59,-72.13,94,,,3,13,4,5,10,3,9,5
3750,43.72,-72.19,16,,,,6,1,,3,,1,
3751,43.45,-72.09,16,,,1,4,,,2,,1,2
3752,43.27,-72.1,6,,,,2,1,1,,,,
3753,43.52,-72.15,43,1,,2,6,4,2,6,2,,3
3754,43.38,-72.14,5,,,,,,1,,,,
3755,43.67,-72.19,263,2,,16,3,37,7,50,15,7,1
3765,44.04,-72.05,5,,,2,1,1,,,,,
3766,43.63,-72.23,452,,,28,22,55,13,103,26,23,8
3768,43.82,-72.09,45,2,,2,6,4,,8,2,2,2
3770,43.53,-72.26,15,,,1,1,,2,,,,
3771,44.3,-71.98,12,2,,,3,1,,1,,,2
3773,43.37,-72.2,202,1,,9,26,24,22,17,6,3,5
3774,44.09,-72,44,1,,2,6,2,4,2,,3,3
3777,43.88,-72.03,33,2,,2,6,1,1,5,1,,2
3779,43.96,-72,11,,,1,1,,1,2,,,
3780,44.05,-71.99,9,,,,4,1,,,,,
3781,43.56,-72.3,25,,,,7,2,2,2,1,2,
3782,43.39,-72.09,62,1,,3,14,2,5,7,4,1,1
3784,43.64,-72.31,289,1,,17,7,22,14,27,15,12,7
3785,44.04,-71.91,81,,,3,4,7,,11,3,3,2
3801,43.07,-70.81,1899,3,,107,63,208,58,446,65,96,25
3809,43.46,-71.2,84,,,1,10,5,4,16,7,4,2
3810,43.51,-71.29,34,,,4,3,,,5,3,1,
3811,42.84,-71.17,116,,,7,24,8,6,13,3,11,1
3812,44.08,-71.3,31,,,1,2,1,1,2,3,,
3813,44.13,-71.06,84,3,,2,17,5,5,5,4,4,2
3814,43.77,-71.18,51,,,4,4,4,3,4,3,1,1
3816,43.68,-71.25,25,,,,7,3,1,2,,2,
3817,43.89,-71.23,17,1,,3,3,,,2,1,1,
3818,43.96,-71.27,198,1,,7,25,20,12,22,13,5,3
3819,42.93,-71.12,43,,,1,15,2,3,2,1,1,
3820,43.19,-70.89,870,2,,30,59,135,46,150,34,43,10
3823,43.17,-70.94,25,1,,,2,4,,5,1,2,1
3824,43.12,-70.92,204,,,10,11,16,3,45,15,7,1
3825,43.22,-71.04,166,,,5,36,16,7,23,5,11,5
3826,42.89,-71.13,55,,,1,8,8,3,3,1,3,
3827,42.9,-71,60,,,1,16,1,6,3,1,6,3
3830,43.61,-70.99,19,,,,2,,2,,1,1,
3832,43.91,-71.05,12,,,,2,,,2,1,,
3833,42.98,-70.98,707,,,27,65,93,36,103,20,55,20
3835,43.37,-71.06,111,,,6,17,9,10,8,2,2,1
3836,43.84,-71.08,25,1,,,7,,,2,1,1,
3837,43.42,-71.34,14,,,1,1,1,,1,,1,1
3838,44.11,-71.22,42,,,3,3,1,1,2,2,,
3839,43.26,-70.99,76,,,3,8,6,5,8,5,1,
3840,43.04,-70.85,162,,,8,30,13,6,18,3,11,6
3841,42.88,-71.18,193,,2,3,30,14,17,25,5,16,4
3842,42.94,-70.84,534,,,22,39,35,17,93,30,23,11
3844,42.92,-70.89,80,2,,1,10,6,,13,3,3,2
3845,44.1,-71.12,47,,,1,5,,3,3,4,1,
3846,44.19,-71.16,42,,,3,2,1,,3,3,2,
3847,44.07,-71.12,9,,,1,3,,1,,,,
3848,42.91,-71.07,166,,,3,30,12,7,16,4,11,8
3849,43.9,-71.13,39,,,2,11,2,3,3,2,2,1
3850,43.69,-71.3,17,,,3,2,,1,4,,1,
3851,43.44,-71.03,42,,1,2,7,1,5,3,2,1,1
3852,43.5,-70.99,8,1,,,3,2,,,,,
3853,43.64,-71.28,10,,,1,1,1,1,1,,1,
3854,43.06,-70.72,27,,,3,1,3,,7,1,1,1
3855,43.46,-71.15,30,1,,3,8,1,2,2,1,1,2
3856,43.04,-70.97,50,,,1,9,1,2,12,,6,2
3857,43.07,-70.95,135,,,6,18,11,6,21,9,6,1
3858,42.87,-71.05,58,,,,17,4,3,7,1,2,1
3860,44.04,-71.12,377,,,23,16,30,6,29,14,4,4
3861,43.12,-71.01,66,1,,6,5,8,3,9,1,1,5
3862,42.98,-70.83,230,,,9,27,19,9,25,8,7,7
3864,43.69,-71.1,74,,,,5,6,4,9,3,2,1
3865,42.85,-71.09,352,,,8,34,23,23,37,10,12,6
3867,43.3,-70.99,498,,,13,45,69,22,70,14,10,8
3868,43.32,-70.93,80,,,2,11,4,5,6,6,4,
3869,43.22,-70.84,52,,,1,11,,7,8,2,3,1
3870,43.01,-70.76,125,1,,6,13,10,,26,13,5,3
3871,42.98,-70.78,19,,,6,1,,,1,2,,
3872,43.57,-71.04,73,4,,2,13,8,4,6,2,1,
3873,42.93,-71.18,55,,,1,14,5,4,8,1,1,4
3874,42.88,-70.86,326,,,10,29,9,22,23,14,27,12
3875,43.9,-71.19,11,,,1,,,4,1,1,,1
3878,43.25,-70.89,301,,1,8,24,40,20,29,14,11,3
3882,43.75,-71.04,15,,,,2,2,,2,,,2
3883,43.81,-71.32,3,,,1,,,,,,,
3884,43.28,-71.17,46,2,,,11,4,5,7,,,2
3885,43.01,-70.9,217,,,3,24,21,4,46,8,15,2
3886,43.86,-71.3,67,1,,7,10,8,2,1,2,6,1
3887,43.5,-71.07,18,,,,3,1,1,3,,,2
3890,43.8,-71.2,35,,,1,1,2,1,2,1,2,
3894,43.6,-71.18,306,,,17,30,32,9,51,15,2,4
3901,43.3,-70.84,87,1,,4,23,10,7,5,1,4,4
3902,43.21,-70.63,65,,,2,15,1,2,9,2,4,
3903,43.15,-70.77,148,,,2,32,13,7,23,6,7,2
3904,43.11,-70.73,339,2,,8,22,24,11,39,20,5,2
3905,43.09,-70.69,23,,,1,5,,,4,1,,
3906,43.35,-70.78,77,,,,22,11,5,11,1,2,2
3907,43.26,-70.61,176,2,,5,6,1,3,6,6,2,2
3908,43.23,-70.75,113,,,6,26,12,2,11,3,3,2
3909,43.17,-70.68,364,2,,14,36,48,10,60,20,14,4
3910,43.19,-70.6,47,,,2,3,,2,,1,,
3911,43.14,-70.63,22,,,2,2,2,,5,3,1,
4001,43.52,-70.92,33,1,,3,9,,2,4,,,1
4002,43.49,-70.66,145,,,2,45,13,4,9,5,5,2
